Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
40.2799																				18.91	17.29	-2.62	8.79	-7.32	7.32	174.92	5.94	-5.08	
65.3293																				-0.14	0.08	0.13	0.17	14.80	0.16	-0.33	0.64	-0.33	
69.5623	-0.1	0.2	0.0		0.1	-15.0	0.1		0.2	-0.4	0.2																											
69.5706	-0.1	0.2	0.0		0.1	-15.0	0.1		0.2	-0.4	0.2																											
69.5789	-0.1	0.1	-0.1		0.0	0.0	0.0		0.2	-0.4	0.2																											
69.5872	-0.1	0.1	-0.1		0.0	0.0	0.0		0.2	-0.4	0.2																											
69.5955	-0.1	0.5	0.0		0.0	-15.0	0.1		0.3	-0.5	0.3																											
69.6038	-0.1	0.5	0.0		0.0	-15.0	0.1		0.3	-0.5	0.3																											
69.6121	-0.1	0.4	0.0		0.1	-15.1	0.1		-169.3	-12.8	0.1																											
69.6204	-0.1	0.4	0.0		0.1	-15.1	0.1		-169.3	-12.8	0.1																											
69.6287	-0.1	0.3	0.1		0.0	0.0	0.0		0.4	-0.6	0.4																											
69.637	-0.1	0.3	0.1		0.0	0.0	0.0		0.4	-0.6	0.4																											
69.6453	-0.1	0.3	-0.2		0.0	-14.9	0.0		0.2	-0.4	0.2																											
69.6536	-0.1	0.3	-0.2		0.0	-14.9	0.0		0.2	-0.4	0.2																											
69.6619	-0.1	0.3	0.0		-0.1	-14.9	-0.1		0.3	-0.5	0.3																											
69.6702	-0.1	0.3	0.0		-0.1	-14.9	-0.1		0.3	-0.5	0.3																											
69.6785	-0.1	0.1	0.0		0.1	-15.0	0.1		0.1	-0.3	0.1																											
69.6868	-0.1	0.1	0.0		0.1	-15.0	0.1		0.1	-0.3	0.1																											
69.6951	0.0	0.1	0.0		0.0	-14.9	0.0		0.3	-0.5	0.3																											
69.7034	0.0	0.1	0.0		0.0	-14.9	0.0		0.3	-0.5	0.3																											
69.7117	-0.1	0.4	0.0		0.0	-15.0	0.1		0.4	-0.6	0.4																											
69.72	-0.1	0.4	0.0		0.0	-15.0	0.1		0.4	-0.6	0.4																											
69.7283	-0.1	0.4	0.0		0.0	-15.0	0.1		0.3	-0.6	0.3																											
69.7366	-0.1	0.4	0.0		0.0	-15.0	0.1		0.3	-0.6	0.3																											
69.7449	0.0	-0.1	0.0		0.1	0.1	0.1		0.1	-0.3	0.1																											
69.7532	0.0	-0.1	0.0		0.1	0.1	0.1		0.1	-0.3	0.1																											
69.7615	0.0	0.0	0.0		0.0	-15.0	0.1		0.4	-0.9	0.4																											
69.7698	0.0	0.0	0.0		0.0	-15.0	0.1		0.4	-0.9	0.4																											
69.7781	-0.1	0.1	0.0		0.0	0.0	0.0		0.3	-0.4	0.3																											
69.7864	-0.1	0.1	0.0		0.0	0.0	0.0		0.3	-0.4	0.3																											
69.7947	0.0	-0.1	0.1		0.0	0.0	0.0		-169.3	-12.9	0.1																											
69.803	0.0	-0.1	0.1		0.0	0.0	0.0		-169.3	-12.9	0.1																											
69.8113	-0.1	0.3	0.1		0.0	-14.9	0.0		0.2	-0.5	0.2																											
69.8196	-0.1	0.3	0.1		0.0	-14.9	0.0		0.2	-0.5	0.2																											
69.8279	-0.1	0.3	0.0		0.0	-15.0	0.0		0.4	-0.6	0.4																											
69.8362	-0.1	0.3	0.0		0.0	-15.0	0.0		0.4	-0.6	0.4																											
69.8445	-0.1	0.0	-0.1		0.1	-15.0	0.1		0.4	-0.7	0.4																											
69.8528	0.0	-0.1	0.1		0.0	0.0	0.0		0.2	-0.3	0.2																											
69.8611	0.0	-0.1	0.1		0.0	0.0	0.0		0.2	-0.3	0.2																											
69.8694	0.0	-0.1	0.1		0.0	0.0	0.0		0.2	-0.3	0.2																											
69.8777	0.0	-0.1	0.1		0.0	0.0	0.0		0.2	-0.3	0.2																											
69.886	-0.1	0.0	-0.2		0.1	0.1	0.1		-169.2	-12.9	0.0																											
